gene_id	transcript_pos	exon_start	exon_stop	length	type
ENSG00000142208|AKT1|ENST00000555528	14:104769371:104793700:-	104770341	104770343	3	stop_codon
ENSG00000142208|AKT1|ENST00000555528	14:104769371:104793700:-	104769371	104770341	971	utr
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104794119	104794191	73	utr
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104792722	104794119	1398	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104792643	104792722	80	utr
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104792641	104792643	3	start_codon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104792598	104792641	44	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104780216	104792598	12383	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104780088	104780216	129	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104776770	104780088	3319	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104776659	104776770	112	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104775799	104776659	861	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104775652	104775799	148	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104775207	104775652	446	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104775076	104775207	132	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104775003	104775076	74	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104774938	104775003	66	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104773980	104774938	959	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104773912	104773980	69	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104773580	104773912	333	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104773455	104773580	126	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104773379	104773455	77	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104773251	104773379	129	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104773092	104773251	160	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104772878	104773092	215	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104772856	104772878	23	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104772855	104772855	1	snp
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104772452	104772854	403	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104772365	104772452	88	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104770847	104772365	1519	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104770745	104770847	103	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104770420	104770745	326	intron
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104770343	104770420	78	exon
ENSG00000142208|AKT1|ENST00000554848	14:104770341:104794191:-	104770341	104770343	3	stop_codon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28099224	28099312	89	utr
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28081895	28099224	17330	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28081874	28081895	22	utr
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28081872	28081874	3	start_codon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28081648	28081872	225	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28032163	28081648	49486	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28032065	28032163	99	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28028059	28032065	4007	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28027871	28028059	189	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28024902	28027871	2970	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28024845	28024902	58	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28022573	28024845	2273	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28022501	28022573	73	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28018557	28022501	3945	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28018397	28018557	161	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28016186	28018397	2212	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28016104	28016186	83	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28014929	28016104	1176	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28014908	28014929	22	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28014907	28014907	1	snp
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	28014776	28014906	131	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27989666	28014776	25111	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27989601	27989666	66	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27986643	27989601	2959	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27986587	27986643	57	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27985188	27986587	1400	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27985064	27985188	125	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27983483	27985064	1582	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27983345	27983483	139	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27966822	27983345	16524	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27966690	27966822	133	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27957735	27966690	8956	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27957588	27957735	148	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27955215	27957588	2374	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27955158	27955215	58	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27951892	27955158	3267	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27951784	27951892	109	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27926254	27951784	25531	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27926127	27926254	128	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27871922	27926127	54206	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27871863	27871922	60	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27871258	27871863	606	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27871154	27871258	105	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27851475	27871154	19680	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27851382	27851475	94	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27845052	27851382	6331	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27844959	27845052	94	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27755472	27844959	89488	intron
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27755390	27755472	83	exon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27755388	27755390	3	stop_codon
ENSG00000104044|OCA2|ENST00000353809	15:27754875:28099312:-	27754875	27755388	514	utr
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28099224	28099358	135	utr
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28081895	28099224	17330	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28081874	28081895	22	utr
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28081872	28081874	3	start_codon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28081648	28081872	225	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28032163	28081648	49486	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28032065	28032163	99	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28028059	28032065	4007	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28027871	28028059	189	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28024902	28027871	2970	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28024845	28024902	58	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28022573	28024845	2273	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28022501	28022573	73	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28018557	28022501	3945	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28018397	28018557	161	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28016186	28018397	2212	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28016104	28016186	83	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28014929	28016104	1176	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28014908	28014929	22	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28014907	28014907	1	snp
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	28014776	28014906	131	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27990647	28014776	24130	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27990576	27990647	72	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27989666	27990576	911	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27989601	27989666	66	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27986643	27989601	2959	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27986587	27986643	57	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27985188	27986587	1400	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27985064	27985188	125	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27983483	27985064	1582	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27983345	27983483	139	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27966822	27983345	16524	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27966690	27966822	133	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27957735	27966690	8956	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27957588	27957735	148	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27955215	27957588	2374	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27955158	27955215	58	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27951892	27955158	3267	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27951784	27951892	109	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27926254	27951784	25531	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27926127	27926254	128	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27871922	27926127	54206	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27871863	27871922	60	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27871258	27871863	606	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27871154	27871258	105	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27851475	27871154	19680	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27851382	27851475	94	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27845052	27851382	6331	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27844959	27845052	94	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27755472	27844959	89488	intron
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27755390	27755472	83	exon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27755388	27755390	3	stop_codon
ENSG00000104044|OCA2|ENST00000354638	15:27754875:28099358:-	27754875	27755388	514	utr
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28322075	28322152	78	utr
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28321464	28322075	612	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28321433	28321464	32	utr
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28321431	28321433	3	start_codon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28321362	28321431	70	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28299516	28321362	21847	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28299402	28299516	115	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28293022	28299402	6381	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28292888	28293022	135	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28280287	28292888	12602	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28280068	28280287	220	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28275005	28280068	5064	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28274905	28275005	101	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28274447	28274905	459	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28274291	28274447	157	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28273004	28274291	1288	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28272894	28273004	111	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28272386	28272894	509	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28272215	28272386	172	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28270868	28272215	1348	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28270695	28270868	174	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28269436	28270695	1260	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28269248	28269436	189	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28268616	28269248	633	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28268465	28268616	152	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28265974	28268465	2492	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28265817	28265974	158	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28265731	28265817	87	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28265618	28265731	114	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28263169	28265618	2450	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28262918	28263169	252	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28260970	28262918	1949	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28260777	28260970	194	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28257261	28260777	3517	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28257061	28257261	201	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28256317	28257061	745	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28256089	28256317	229	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28255996	28256089	94	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28255872	28255996	125	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28254518	28255872	1355	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28254340	28254518	179	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28248736	28254340	5605	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28248552	28248736	185	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28246897	28248552	1656	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28246742	28246897	156	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28246066	28246742	677	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28245881	28246066	186	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28238772	28245881	7110	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28238602	28238772	171	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28238217	28238602	386	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28238114	28238217	104	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28237113	28238114	1002	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28236963	28237113	151	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28234284	28236963	2680	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28234070	28234284	215	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28233796	28234070	275	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28233664	28233796	133	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28233561	28233664	104	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28233434	28233561	128	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28233341	28233434	94	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28233146	28233341	196	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28230500	28233146	2647	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28230367	28230500	134	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28229847	28230367	521	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28229674	28229847	174	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28229596	28229674	79	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28229460	28229596	137	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28229346	28229460	115	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28229195	28229346	152	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28228409	28229195	787	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28228218	28228409	192	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28222215	28228218	6004	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28222028	28222215	188	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28220644	28222028	1385	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28220452	28220644	193	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28218671	28220452	1782	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28218489	28218671	183	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28215802	28218489	2688	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28215621	28215802	182	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28214802	28215621	820	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28214655	28214802	148	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28214272	28214655	384	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28214076	28214272	197	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28213972	28214076	105	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28213742	28213972	231	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28212583	28213742	1160	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28212445	28212583	139	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28211145	28212445	1301	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28211002	28211145	144	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28206382	28211002	4621	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28206240	28206382	143	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28202614	28206240	3627	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28202347	28202614	268	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28202249	28202347	99	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28202113	28202249	137	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28201554	28202113	560	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28201456	28201554	99	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28198769	28201456	2688	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28198601	28198769	169	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28198503	28198601	99	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28198378	28198503	126	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28196569	28198378	1810	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28196461	28196569	109	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28196354	28196461	108	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28196215	28196354	140	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28192151	28196215	4065	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28191961	28192151	191	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28191244	28191961	718	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28191139	28191244	106	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28191056	28191139	84	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28190965	28191056	92	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28186752	28190965	4214	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28186577	28186752	176	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28182512	28186577	4066	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28182401	28182512	112	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28179223	28182401	3179	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28179142	28179223	82	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28179030	28179142	113	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28178887	28179030	144	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28177509	28178887	1379	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28177419	28177509	91	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28177127	28177419	293	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28176950	28177127	178	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28176768	28176950	183	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28176687	28176768	82	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28176599	28176687	89	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28176428	28176599	172	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28175656	28176428	773	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28175512	28175656	145	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28174620	28175512	893	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28174395	28174620	226	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28169655	28174395	4741	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28169484	28169655	172	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28168590	28169484	895	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28168407	28168590	184	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28167827	28168407	581	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28167687	28167827	141	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28163285	28167687	4403	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28163094	28163285	192	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28152830	28163094	10265	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28152677	28152830	154	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28146344	28152677	6334	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28146237	28146344	108	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28144804	28146237	1434	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28144673	28144804	132	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28144235	28144673	439	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28144077	28144235	159	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28143991	28144077	87	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28143873	28143991	119	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28142952	28143873	922	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28142827	28142952	126	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28142393	28142827	435	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28142238	28142393	156	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28141846	28142238	393	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28141731	28141846	116	exon
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28141630	28141731	102	intron
ENSG00000128731|HERC2|ENST00000261609	15:28111040:28322152:-	28141432	28141630	199	exon
